,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,9,6,3,2.0,0.4004629629629629,0.5294117647058824,0.75,0.1,0.24285714285714285
node_1,1,1,0,0,3,2,1,2.0,0.003472222222222222,0.36,0.5294117647058824,0.1,0.5
node_2,1,0,0,0,3,1,2,0.5,0.0,0.5,0.3333333333333333,0.1,0.6666666666666666
node_3,1,0,0,1,3,2,1,2.0,0.1111111111111111,0.375,0.47368421052631576,0.1,0.5
node_4,1,1,0,1,9,2,7,0.2857142857142857,0.2789351851851852,0.8181818181818182,0.45,0.1,0.29411764705882354
node_5,1,0,0,1,3,1,2,0.5,0.004629629629629629,0.5,0.3333333333333333,0.1,0.5
node_6,1,1,0,1,8,4,4,1.0,0.35185185185185186,0.6428571428571429,0.6,0.1,0.4230769230769231
node_7,1,0,0,1,4,3,1,3.0,0.05555555555555555,0.2903225806451613,0.6,0.1,0.3333333333333333
node_8,1,1,0,0,8,4,4,1.0,0.11226851851851849,0.6428571428571429,0.5,0.1,0.42
node_9,1,1,0,1,6,3,3,1.0,0.05671296296296296,0.5294117647058824,0.47368421052631576,0.1,0.32142857142857145
