,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.18400675962612847,0.5
node_1,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.07423141491280709,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.18368517499087522,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.23168044819990152,0.5
node_4,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,-0.13414928575883495,0.5
node_5,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.07423141491280709,0.5
node_6,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.20691898567818606,0.5
node_7,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.030932257612515942,0.5
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.07423141491280709,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.07423141491280709,0.0
