,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.10943583798868865,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.31415026908885224,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.058246903263495506,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1515685818893275,0
node_4,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547008374701384,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.5848799919603,0
node_6,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547008374701384,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.49709873552247874,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.46881023986265463,0
node_9,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.79555889967782,0
