,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.11341535575120514,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1357921862503207,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.11709845757339236,0
node_3,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822702,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.048223974576854955,0
node_5,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822702,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.10355242670722897,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1216099674820458,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.00643327562790536,0
node_9,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.182934304334593,0
