,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,1,5,3,2,1.5,0.0625,0.25,0.39999999999999997,0.26517273974410416,0.25
node_1,1,0,0,1,4,3,1,3.0,0.05555555555555555,0.1111111111111111,0.4537037037037037,-0.6181031763916056,0.4166666666666667
node_2,1,0,0,1,3,2,1,2.0,0.004629629629629629,0.391304347826087,0.308641975308642,0.11539107427206853,0.3333333333333333
node_3,1,1,0,0,7,1,6,0.16666666666666666,0.04629629629629629,0.75,0.25252525252525254,0.05182370979219014,0.2
node_4,1,0,0,1,2,2,0,,0.0,0.0,0.3742690058479532,-0.4599927878625869,0.5
node_5,1,1,0,1,5,2,3,0.6666666666666666,0.039351851851851846,0.5294117647058824,0.3472222222222222,-0.16316904092167087,0.3333333333333333
node_6,1,1,0,1,8,3,5,0.6,0.20138888888888887,0.6923076923076923,0.39682539682539686,0.43707555250066,0.3076923076923077
node_7,1,1,0,0,7,4,3,1.3333333333333333,0.1712962962962963,0.5625,0.462962962962963,0.288642155382967,0.2777777777777778
node_8,1,1,0,1,5,2,3,0.6666666666666666,0.043981481481481476,0.5294117647058824,0.3472222222222222,0.1460341984299486,0.3888888888888889
node_9,0,0,0,1,2,2,0,,0.0,0.0,0.4188034188034188,0.9371255750539266,0.0
