,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,0,8,5,3,1.6666666666666667,0.05138888888888889,0.5625,0.6923076923076923,0.1,0.4444444444444444
node_1,1,1,0,0,7,1,6,0.16666666666666666,0.013888888888888888,0.75,0.47368421052631576,0.1,0.6
node_2,1,1,0,0,8,4,4,1.0,0.08796296296296295,0.6428571428571429,0.6,0.1,0.5
node_3,1,1,0,0,8,4,4,1.0,0.1074074074074074,0.6428571428571429,0.6428571428571429,0.1,0.40384615384615385
node_4,1,1,0,0,7,5,2,2.5,0.03981481481481481,0.5294117647058824,0.6428571428571429,0.1,0.47368421052631576
node_5,1,1,0,0,11,7,4,1.75,0.2259259259259259,0.6,0.8181818181818182,0.1,0.39215686274509803
node_6,1,1,0,0,5,2,3,0.6666666666666666,0.011574074074074072,0.5294117647058824,0.5,0.1,0.3888888888888889
node_7,1,1,0,0,7,2,5,0.4,0.0810185185185185,0.6923076923076923,0.5294117647058824,0.1,0.4473684210526316
node_8,1,1,0,0,10,6,4,1.5,0.22546296296296298,0.6428571428571429,0.75,0.1,0.36363636363636365
node_9,1,0,0,0,3,1,2,0.5,0.016666666666666666,0.45,0.47368421052631576,0.1,0.6666666666666666
