,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547009560580146,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.14307469510870194,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.17172946468557504,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.05109085462220858,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.048634889977713314,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1351539306173243,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1483754091483321,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.0009986516438508265,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.13199921627239325,0
node_9,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547009560580146,0
