,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1749164414535911,0.5
node_1,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.0636868391919246,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.04393499980324335,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.17266164927424235,0.5
node_4,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.05896826002898399,0.5
node_5,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.0636868391919246,0.5
node_6,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.16152019656670022,0.5
node_7,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.13325109610554117,0.5
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.0636868391919246,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0636868391919246,0.0
