,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,-0.22214892396525066,0.5
node_1,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.07535927528759578,0.5
node_2,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.2480945035120207,0.5
node_3,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.07535927528759578,0.5
node_4,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.19971485701842379,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.10039131100203069,0.5
node_6,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.07535927528759578,0.5
node_7,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.18557321276304653,0.5
node_8,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1869379385193464,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.07535927528759578,0.0
