,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,9,4,5,0.8,0.24328703703703702,0.6428571428571429,0.5925925925925926,0.1,0.25
node_1,1,0,0,1,5,5,0,,0.0,0.0,0.6923076923076923,0.1,0.4
node_2,1,1,0,1,8,4,4,1.0,0.14328703703703702,0.6,0.5925925925925926,0.1,0.4230769230769231
node_3,1,0,0,1,4,2,2,1.0,0.01898148148148148,0.5,0.47407407407407404,0.1,0.5833333333333334
node_4,1,1,0,1,8,4,4,1.0,0.14328703703703702,0.6,0.5925925925925926,0.1,0.3076923076923077
node_5,1,1,0,0,9,3,6,0.5,0.16319444444444445,0.75,0.47407407407407404,0.1,0.36764705882352944
node_6,1,1,0,1,5,2,3,0.6666666666666666,0.04976851851851852,0.5294117647058824,0.4183006535947712,0.1,0.1111111111111111
node_7,0,1,0,1,3,1,2,0.5,0.0162037037037037,0.5,0.3742690058479532,0.1,0.0
node_8,1,0,0,1,4,2,2,1.0,0.02407407407407407,0.5294117647058824,0.4444444444444444,0.1,0.5833333333333334
node_9,1,0,0,1,5,3,2,1.5,0.07291666666666666,0.5,0.5470085470085471,0.1,0.35
