,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.2497540355603612,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.06526908213173378,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.014036691096302449,0
node_3,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.08547009560580146,0
node_4,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.08547009560580146,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.2526358487068008,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.2197890553742118,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.14336509529261512,0
node_8,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.08547009560580146,0
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.08547009560580146,0
