,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,6,2,4,0.5,0.08796296296296295,0.6428571428571429,0.3950617283950617,0.1,0.4230769230769231
node_1,1,1,1,1,6,3,3,1.0,0.1423611111111111,0.5625,0.5079365079365079,0.1,0.17857142857142858
node_2,1,0,1,1,5,2,3,0.6666666666666666,0.13657407407407407,0.5294117647058824,0.3950617283950617,0.1,0.15
node_3,1,1,0,1,5,2,3,0.6666666666666666,0.027777777777777776,0.5294117647058824,0.3950617283950617,0.1,0.5
node_4,0,0,0,1,3,2,1,2.0,0.04976851851851851,0.375,0.47407407407407404,0.1,0.16666666666666666
node_5,1,1,0,1,9,5,4,1.25,0.27662037037037035,0.6428571428571429,0.5925925925925926,0.1,0.25757575757575757
node_6,1,1,0,0,7,3,4,0.75,0.11921296296296294,0.6,0.5079365079365079,0.1,0.16666666666666666
node_7,1,1,1,1,6,3,3,1.0,0.15046296296296294,0.5625,0.5079365079365079,0.1,0.25
node_8,0,1,0,0,4,2,2,1.0,0.023148148148148143,0.42857142857142855,0.4444444444444444,0.1,0.0
node_9,1,0,1,1,3,3,0,,0.0,0.0,0.6,0.1,0.3333333333333333
