,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,6,2,4,0.5,0.041666666666666664,0.5,0.4090909090909091,0.1,0.3333333333333333
node_1,1,1,1,1,7,3,4,0.75,0.25,0.5,0.5294117647058824,0.1,0.3
node_2,1,0,1,1,4,3,1,3.0,0.027777777777777776,0.23529411764705882,0.47368421052631576,0.1,0.16666666666666666
node_3,1,1,1,1,8,6,2,3.0,0.3055555555555555,0.3636363636363636,0.75,0.1,0.19230769230769232
node_4,1,1,0,1,3,1,2,0.5,0.0,0.3636363636363636,0.45,0.1,1.0
node_5,0,0,0,1,2,0,2,0.0,0.0,0.3888888888888889,0.0,0.1,0.0
node_6,1,0,1,1,4,3,1,3.0,0.027777777777777776,0.23529411764705882,0.47368421052631576,0.1,0.3333333333333333
node_7,1,0,1,1,4,3,1,3.0,0.1388888888888889,0.2857142857142857,0.5,0.1,0.25
node_8,0,0,0,1,1,0,1,0.0,0.0,0.3950617283950617,0.0,0.1,0.0
node_9,1,0,1,1,5,1,4,0.25,0.09722222222222221,0.5444444444444444,0.1111111111111111,0.1,0.3
