,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,6,2,4,0.5,0.3194444444444444,0.6428571428571429,0.5,0.1,0.35714285714285715
node_1,1,1,1,1,9,5,4,1.25,0.2949074074074074,0.6,0.6923076923076923,0.1,0.3088235294117647
node_2,1,1,1,1,7,4,3,1.3333333333333333,0.08796296296296295,0.391304347826087,0.6,0.1,0.275
node_3,1,0,1,1,6,2,4,0.5,0.08611111111111111,0.6,0.4090909090909091,0.1,0.26666666666666666
node_4,1,0,1,1,4,3,1,3.0,0.020833333333333332,0.4090909090909091,0.6,0.1,0.4166666666666667
node_5,1,0,1,1,5,3,2,1.5,0.04907407407407407,0.45,0.5625,0.1,0.4
node_6,1,0,1,1,5,1,4,0.25,0.06712962962962962,0.6,0.375,0.1,0.15
node_7,1,1,0,1,7,4,3,1.3333333333333333,0.2652777777777778,0.5294117647058824,0.6428571428571429,0.1,0.275
node_8,1,0,1,1,3,2,1,2.0,0.01435185185185185,0.391304347826087,0.3333333333333333,0.1,0.16666666666666666
node_9,1,1,1,1,6,3,3,1.0,0.08657407407407407,0.47368421052631576,0.47368421052631576,0.1,0.32142857142857145
