,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,1,0,1,5,2,3,0.6666666666666666,0.2847222222222222,0.375,0.3333333333333333,0.1,0.0
node_1,1,1,0,0,4,3,1,3.0,0.13194444444444445,0.28125,0.42857142857142855,0.1,0.1
node_2,1,1,0,0,4,2,2,1.0,0.09027777777777778,0.25,0.391304347826087,0.1,0.1
node_3,0,1,0,0,4,2,2,1.0,0.07638888888888888,0.3,0.3333333333333333,0.1,0.0
node_4,1,1,0,0,8,1,7,0.14285714285714285,0.5694444444444444,0.8181818181818182,0.2903225806451613,0.1,0.14814814814814814
node_5,1,0,0,1,5,4,1,4.0,0.4444444444444444,0.34615384615384615,0.5,0.1,0.3
node_6,1,1,0,1,4,3,1,3.0,0.5694444444444444,0.47368421052631576,0.391304347826087,0.1,0.5
node_7,1,0,0,0,3,1,2,0.5,0.0,0.375,0.23684210526315788,0.1,0.6666666666666666
node_8,1,0,0,0,2,1,1,1.0,0.0,0.28125,0.24324324324324326,0.1,0.5
node_9,1,0,0,1,3,2,1,2.0,0.2777777777777778,0.28125,0.42857142857142855,0.1,0.16666666666666666
