,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,4,3,1,3.0,0.125,0.23703703703703702,0.47368421052631576,0.1,0.2
node_1,1,1,0,1,5,2,3,0.6666666666666666,0.20138888888888887,0.4444444444444444,0.391304347826087,0.1,0.2222222222222222
node_2,1,1,1,1,6,3,3,1.0,0.3055555555555555,0.47407407407407404,0.42857142857142855,0.1,0.17857142857142858
node_3,1,0,0,1,4,2,2,1.0,0.25,0.4444444444444444,0.45,0.1,0.25
node_4,0,0,1,1,4,3,1,3.0,0.2569444444444444,0.2962962962962963,0.47368421052631576,0.1,0.08333333333333333
node_5,0,0,0,1,3,1,2,0.5,0.24305555555555555,0.3950617283950617,0.34615384615384615,0.1,0.16666666666666666
node_6,1,0,1,1,3,0,3,0.0,0.0,0.5294117647058824,0.0,0.1,0.16666666666666666
node_7,1,0,1,1,4,3,1,3.0,0.18055555555555555,0.35555555555555557,0.45,0.1,0.08333333333333333
node_8,0,0,0,1,2,1,1,1.0,0.034722222222222224,0.28444444444444444,0.3103448275862069,0.1,0.0
node_9,0,1,0,1,3,1,2,0.5,0.1111111111111111,0.30917874396135264,0.3333333333333333,0.1,0.0
