,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.17911086754652317,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.06886850940804375,0
node_2,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.08547009560580145,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.2188174506499179,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.09063770477430155,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.14803394598903502,0
node_6,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547009560580145,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1640608890466093,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.011797364584252904,0
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.08547009560580145,0
