,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,0,1,3,1,2,0.5,0.12962962962962962,0.4444444444444444,0.4090909090909091,0.1,0.16666666666666666
node_1,0,0,1,1,3,2,1,2.0,0.10416666666666666,0.3386243386243386,0.47368421052631576,0.1,0.16666666666666666
node_2,1,0,1,1,5,3,2,1.5,0.35416666666666663,0.47407407407407404,0.5625,0.1,0.15
node_3,1,0,0,1,4,2,2,1.0,0.10416666666666666,0.35555555555555557,0.47368421052631576,0.1,0.16666666666666666
node_4,1,0,1,1,5,4,1,4.0,0.14351851851851852,0.3232323232323232,0.6,0.1,0.2
node_5,1,0,1,1,6,3,3,1.0,0.11574074074074074,0.47407407407407404,0.375,0.1,0.26666666666666666
node_6,1,0,1,1,5,3,2,1.5,0.16898148148148145,0.30917874396135264,0.5294117647058824,0.1,0.2
node_7,1,0,1,1,4,2,2,1.0,0.02546296296296296,0.4183006535947712,0.34615384615384615,0.1,0.3333333333333333
node_8,1,0,1,1,5,2,3,0.6666666666666666,0.21527777777777776,0.47407407407407404,0.42857142857142855,0.1,0.25
node_9,1,0,1,1,4,0,4,0.0,0.0,0.6,0.0,0.1,0.3333333333333333
