,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,8,2,6,0.3333333333333333,0.059027777777777776,0.75,0.391304347826087,0.11218121031231795,0.3888888888888889
node_1,1,0,0,1,3,2,1,2.0,0.20833333333333331,0.391304347826087,0.47368421052631576,0.14006981135607105,0.3333333333333333
node_2,1,0,1,1,7,6,1,6.0,0.16666666666666666,0.3103448275862069,0.6428571428571429,0.09955303584837505,0.30952380952380953
node_3,1,1,0,1,10,3,7,0.42857142857142855,0.4351851851851852,0.8181818181818182,0.5,0.3264371020185755,0.32558139534883723
node_4,1,0,1,1,7,5,2,2.5,0.44212962962962965,0.5294117647058824,0.6428571428571429,0.23911878502088868,0.35714285714285715
node_5,1,0,1,1,7,3,4,0.75,0.021990740740740738,0.5625,0.4090909090909091,-0.21945140165983745,0.42857142857142855
node_6,1,0,1,1,4,3,1,3.0,0.003472222222222222,0.375,0.42857142857142855,0.09083414329868675,0.5833333333333334
node_7,1,1,1,1,7,4,3,1.3333333333333333,0.13194444444444445,0.6,0.5294117647058824,0.21096188081565895,0.5
node_8,1,0,0,1,2,1,1,1.0,0.0,0.2647058823529412,0.391304347826087,0.046458605754099866,0.5
node_9,1,0,1,1,5,1,4,0.25,0.003472222222222222,0.6,0.36,-0.046163172764836155,0.5
