,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.10137143330043312,0.5
node_1,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.057987663379248586,0.5
node_2,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1500598615632715,0.5
node_3,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.057987663379248586,0.5
node_4,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.14380024069662467,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.14310178756579708,0.5
node_6,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.07582400627764864,0.5
node_7,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.057987663379248586,0.5
node_8,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.15389201707923103,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.057987663379248586,0.0
