,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,0,8,4,4,1.0,0.24999999999999994,0.6,0.47407407407407404,0.1,0.16
node_1,1,1,0,1,8,3,5,0.6,0.16435185185185183,0.6923076923076923,0.4183006535947712,0.1,0.3269230769230769
node_2,1,1,0,1,6,1,5,0.2,0.060185185185185175,0.6923076923076923,0.3232323232323232,0.1,0.25
node_3,0,0,0,1,2,2,0,,0.0,0.0,0.47368421052631576,0.1,0.0
node_4,1,1,0,1,5,4,1,4.0,0.009259259259259259,0.32142857142857145,0.5470085470085471,0.1,0.4444444444444444
node_5,1,1,0,0,7,5,2,2.5,0.13194444444444448,0.45,0.5925925925925926,0.1,0.39473684210526316
node_6,0,1,0,1,3,2,1,2.0,0.041666666666666664,0.391304347826087,0.4444444444444444,0.1,0.0
node_7,1,1,0,1,9,3,6,0.5,0.2870370370370369,0.6923076923076923,0.5079365079365079,0.1,0.23529411764705882
node_8,1,1,0,0,7,3,4,0.75,0.13194444444444445,0.6428571428571429,0.5079365079365079,0.1,0.3888888888888889
node_9,1,1,0,0,3,2,1,2.0,0.020833333333333332,0.42857142857142855,0.3950617283950617,0.1,0.5
