,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,1,3,1,2,0.5,0.013888888888888888,0.2962962962962963,0.2222222222222222,0.1,0.5
node_1,1,1,0,1,6,4,2,2.0,0.048611111111111105,0.25,0.5925925925925926,0.1,0.2692307692307692
node_2,1,1,1,1,6,4,2,2.0,0.034722222222222224,0.25,0.5470085470085471,0.1,0.32142857142857145
node_3,1,0,1,1,5,1,4,0.25,0.0625,0.5625,0.16666666666666666,0.1,0.15
node_4,1,1,1,1,5,4,1,4.0,0.020833333333333332,0.19999999999999998,0.5470085470085471,0.1,0.3333333333333333
node_5,1,1,0,1,5,2,3,0.6666666666666666,0.14583333333333331,0.5294117647058824,0.25,0.1,0.05555555555555555
node_6,1,1,0,1,5,1,4,0.25,0.09722222222222221,0.6428571428571429,0.16666666666666666,0.1,0.16666666666666666
node_7,1,0,1,0,2,2,0,,0.0,0.0,0.25396825396825395,0.1,0.5
node_8,1,0,1,1,3,1,2,0.5,0.041666666666666664,0.45,0.16666666666666666,0.1,0.16666666666666666
node_9,1,1,0,0,6,3,3,1.0,0.048611111111111105,0.3333333333333333,0.5079365079365079,0.1,0.3076923076923077
