,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1545413450595493,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.0017526853652601627,0
node_2,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547009560580145,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.15016141491015828,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.11157982978975138,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.16219854438969566,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.00283953750994167,0
node_7,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547009560580145,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.08637858303956929,0
node_9,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.16311323945499212,0
