,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.15655876778936284,0.5
node_1,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.08355903683801043,0.5
node_2,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.059331052137368015,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1503361460359897,0.5
node_4,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.12504476210155516,0.5
node_5,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.059331052137368015,0.5
node_6,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.09186400931598894,0.5
node_7,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.15531306936962117,0.5
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.059331052137368015,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.059331052137368015,0.0
