,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,8,2,6,0.3333333333333333,0.08078703703703703,0.75,0.47368421052631576,0.1,0.37037037037037035
node_1,1,1,0,1,9,5,4,1.25,0.12708333333333333,0.6428571428571429,0.6428571428571429,0.1,0.45454545454545453
node_2,1,1,0,1,10,5,5,1.0,0.24120370370370364,0.6428571428571429,0.6923076923076923,0.1,0.27906976744186046
node_3,1,1,0,1,6,4,2,2.0,0.028703703703703703,0.5294117647058824,0.6428571428571429,0.1,0.5
node_4,1,1,0,1,10,6,4,1.5,0.17453703703703702,0.6428571428571429,0.75,0.1,0.3953488372093023
node_5,1,1,0,1,6,2,4,0.5,0.017361111111111112,0.6,0.47368421052631576,0.1,0.42857142857142855
node_6,1,1,0,1,8,4,4,1.0,0.07384259259259258,0.5625,0.6428571428571429,0.1,0.4444444444444444
node_7,1,0,0,1,6,4,2,2.0,0.05532407407407408,0.5,0.6,0.1,0.4
node_8,1,1,0,1,7,3,4,0.75,0.0726851851851852,0.6428571428571429,0.6,0.1,0.5789473684210527
node_9,1,1,0,1,4,2,2,1.0,0.003472222222222222,0.47368421052631576,0.5,0.1,0.3
