,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,0,6,3,3,1.0,0.22546296296296298,0.5625,0.5294117647058824,0.1,0.19230769230769232
node_1,0,1,0,0,3,2,1,2.0,0.021990740740740738,0.375,0.42857142857142855,0.1,0.0
node_2,1,1,0,0,5,3,2,1.5,0.030555555555555558,0.47368421052631576,0.47368421052631576,0.1,0.375
node_3,1,1,1,0,7,3,4,0.75,0.1388888888888889,0.6,0.5,0.1,0.2894736842105263
node_4,1,1,0,0,6,3,3,1.0,0.10324074074074074,0.5,0.5294117647058824,0.1,0.15384615384615385
node_5,1,1,1,0,8,5,3,1.6666666666666667,0.23935185185185184,0.5625,0.6428571428571429,0.1,0.24074074074074073
node_6,1,0,1,0,4,3,1,3.0,0.1111111111111111,0.34615384615384615,0.5625,0.1,0.4166666666666667
node_7,1,1,0,0,8,2,6,0.3333333333333333,0.1363425925925926,0.6923076923076923,0.45,0.1,0.3269230769230769
node_8,1,0,1,0,6,3,3,1.0,0.15972222222222218,0.5625,0.5294117647058824,0.1,0.36666666666666664
node_9,1,0,0,0,3,1,2,0.5,0.1111111111111111,0.47368421052631576,0.391304347826087,0.1,0.5
