,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,6,4,2,2.0,0.043981481481481476,0.4444444444444444,0.6428571428571429,0.1,0.17857142857142858
node_1,1,1,0,1,5,3,2,1.5,0.027777777777777776,0.47407407407407404,0.6,0.1,0.3888888888888889
node_2,1,1,1,1,8,4,4,1.0,0.0810185185185185,0.5925925925925926,0.6428571428571429,0.1,0.4074074074074074
node_3,1,1,1,1,8,4,4,1.0,0.16435185185185186,0.5925925925925926,0.6428571428571429,0.1,0.28846153846153844
node_4,1,1,0,1,6,3,3,1.0,0.0810185185185185,0.5470085470085471,0.6,0.1,0.42857142857142855
node_5,1,1,1,1,10,5,5,1.0,0.1435185185185185,0.6464646464646464,0.6923076923076923,0.1,0.2976190476190476
node_6,1,1,1,1,8,5,3,1.6666666666666667,0.07638888888888887,0.5470085470085471,0.6,0.1,0.3076923076923077
node_7,0,0,1,1,3,0,3,0.0,0.0,0.6,0.0,0.1,0.0
node_8,1,1,0,1,6,3,3,1.0,0.05787037037037036,0.5470085470085471,0.6,0.1,0.39285714285714285
node_9,1,0,1,1,6,2,4,0.5,0.0324074074074074,0.5925925925925926,0.5294117647058824,0.1,0.43333333333333335
