,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,6,2,4,0.5,0.07638888888888887,0.5294117647058824,0.5294117647058824,0.1,0.35714285714285715
node_1,1,1,0,1,6,1,5,0.2,0.125,0.6923076923076923,0.4090909090909091,0.1,0.35714285714285715
node_2,1,0,1,1,8,6,2,3.0,0.08680555555555554,0.45,0.75,0.1,0.4107142857142857
node_3,1,0,0,1,3,1,2,0.5,0.004629629629629629,0.5294117647058824,0.3103448275862069,0.1,0.3333333333333333
node_4,1,1,0,0,8,4,4,1.0,0.22685185185185183,0.6,0.6428571428571429,0.1,0.42592592592592593
node_5,1,1,1,1,9,6,3,2.0,0.15162037037037035,0.42857142857142855,0.75,0.1,0.2647058823529412
node_6,1,1,1,1,5,3,2,1.5,0.03587962962962963,0.47368421052631576,0.6,0.1,0.5
node_7,1,1,1,0,7,4,3,1.3333333333333333,0.041666666666666664,0.5294117647058824,0.6428571428571429,0.1,0.45
node_8,1,0,1,1,7,2,5,0.4,0.04629629629629629,0.6428571428571429,0.5,0.1,0.4523809523809524
node_9,1,1,1,1,9,5,4,1.25,0.2743055555555555,0.6428571428571429,0.6428571428571429,0.1,0.3181818181818182
