,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,6,4,2,2.0,0.15046296296296294,0.4444444444444444,0.6,0.1,0.3
node_1,1,0,1,1,7,2,5,0.4,0.08796296296296295,0.6464646464646464,0.47368421052631576,0.1,0.2619047619047619
node_2,1,0,1,1,6,3,3,1.0,0.0810185185185185,0.47407407407407404,0.5625,0.1,0.4
node_3,1,1,1,1,6,3,3,1.0,0.16898148148148148,0.5470085470085471,0.5625,0.1,0.39285714285714285
node_4,1,0,1,1,6,3,3,1.0,0.18287037037037035,0.5079365079365079,0.5294117647058824,0.1,0.3
node_5,1,0,1,1,4,3,1,3.0,0.004629629629629629,0.3742690058479532,0.5625,0.1,0.5
node_6,1,1,1,0,10,6,4,1.5,0.22685185185185186,0.5470085470085471,0.75,0.1,0.23863636363636365
node_7,1,0,1,1,3,2,1,2.0,0.034722222222222224,0.35555555555555557,0.5,0.1,0.5
node_8,1,0,1,1,3,0,3,0.0,0.0,0.6,0.0,0.1,0.3333333333333333
node_9,1,0,0,1,3,1,2,0.5,0.034722222222222224,0.47407407407407404,0.4090909090909091,0.1,0.5
