,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,0,3,2,1,2.0,0.0,0.362962962962963,0.36,0.1,0.6666666666666666
node_1,1,1,1,0,10,6,4,1.5,0.4976851851851852,0.5444444444444444,0.75,0.1,0.1511627906976744
node_2,1,1,1,1,6,2,4,0.5,0.14583333333333331,0.494949494949495,0.47368421052631576,0.1,0.2857142857142857
node_3,1,0,1,1,3,1,2,0.5,0.013888888888888888,0.4444444444444444,0.1111111111111111,0.1,0.3333333333333333
node_4,1,0,1,1,4,0,4,0.0,0.0,0.6,0.0,0.1,0.4166666666666667
node_5,0,0,0,1,2,1,1,1.0,0.041666666666666664,0.362962962962963,0.36,0.1,0.5
node_6,1,0,0,1,4,2,2,1.0,0.11805555555555555,0.3402777777777778,0.5,0.1,0.25
node_7,1,1,0,0,4,2,2,1.0,0.011574074074074072,0.30246913580246915,0.45,0.1,0.3
node_8,1,1,0,1,5,3,2,1.5,0.19444444444444442,0.3888888888888889,0.6,0.1,0.25
node_9,1,0,0,1,5,4,1,4.0,0.032407407407407406,0.28654970760233917,0.6428571428571429,0.1,0.4
