,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,6,2,4,0.5,0.2777777777777778,0.5925925925925926,0.2727272727272727,0.07078988475911131,0.17857142857142858
node_1,1,1,0,0,5,2,3,0.6666666666666666,0.020833333333333332,0.47407407407407404,0.2727272727272727,0.06533569361297001,0.5
node_2,1,1,0,1,6,4,2,2.0,0.3101851851851852,0.2633744855967078,0.5625,0.2016558840166011,0.17857142857142858
node_3,1,1,0,0,3,2,1,2.0,0.0,0.2091503267973856,0.391304347826087,0.27284587511565606,0.5
node_4,1,1,0,1,4,3,1,3.0,0.3472222222222222,0.2962962962962963,0.47368421052631576,0.0192044703017343,0.2
node_5,1,1,0,1,5,2,3,0.6666666666666666,0.41435185185185175,0.4183006535947712,0.47368421052631576,0.032642182976711356,0.16666666666666666
node_6,0,0,0,1,2,1,1,1.0,0.018518518518518517,0.2633744855967078,0.24324324324324326,0.045144042014266375,0.0
node_7,1,1,0,1,4,3,1,3.0,0.3194444444444444,0.3232323232323232,0.42857142857142855,0.14941489225852217,0.4
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2571428571428571,0.0,0.015000000000000003,1.0
node_9,1,1,0,1,5,2,3,0.6666666666666666,0.3333333333333333,0.47407407407407404,0.3333333333333333,0.12796707494442758,0.5
