,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,6,1,5,0.2,0.1388888888888889,0.6428571428571429,0.30246913580246915,0.1,0.03571428571428571
node_1,1,0,1,1,3,2,1,2.0,0.0,0.1111111111111111,0.3742690058479532,0.1,0.3333333333333333
node_2,1,0,1,1,5,5,0,,0.0,0.0,0.6428571428571429,0.1,0.2
node_3,0,1,0,0,3,2,1,2.0,0.027777777777777776,0.391304347826087,0.3402777777777778,0.1,0.0
node_4,1,1,1,1,7,3,4,0.75,0.24305555555555555,0.6,0.4537037037037037,0.1,0.2631578947368421
node_5,1,0,1,1,4,1,3,0.3333333333333333,0.048611111111111105,0.42857142857142855,0.3202614379084967,0.1,0.3333333333333333
node_6,1,1,1,1,6,4,2,2.0,0.20833333333333331,0.47368421052631576,0.5444444444444444,0.1,0.2857142857142857
node_7,0,1,1,1,4,3,1,3.0,0.1111111111111111,0.4090909090909091,0.4537037037037037,0.1,0.0
node_8,1,0,1,1,4,1,3,0.3333333333333333,0.0625,0.5294117647058824,0.362962962962963,0.1,0.25
node_9,1,1,0,1,6,2,4,0.5,0.1875,0.6,0.3888888888888889,0.1,0.15384615384615385
