,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,7,4,3,1.3333333333333333,0.09259259259259257,0.5625,0.5625,0.1,0.375
node_1,1,1,0,1,10,5,5,1.0,0.3157407407407407,0.6923076923076923,0.6923076923076923,0.1,0.20930232558139536
node_2,1,1,0,1,6,3,3,1.0,0.12777777777777777,0.5625,0.5625,0.1,0.35714285714285715
node_3,1,1,0,1,6,3,3,1.0,0.05648148148148149,0.5625,0.6,0.1,0.4642857142857143
node_4,1,1,0,1,7,3,4,0.75,0.17129629629629628,0.6,0.5,0.1,0.35
node_5,1,1,0,1,7,3,4,0.75,0.09537037037037036,0.6428571428571429,0.5294117647058824,0.1,0.39473684210526316
node_6,1,1,0,1,8,4,4,1.0,0.13796296296296295,0.6,0.6,0.1,0.3888888888888889
node_7,0,0,0,1,2,1,1,1.0,0.011574074074074072,0.45,0.391304347826087,0.1,0.5
node_8,1,0,0,1,3,2,1,2.0,0.02361111111111111,0.4090909090909091,0.5625,0.1,0.5
node_9,1,1,0,1,4,2,2,1.0,0.023148148148148143,0.47368421052631576,0.5294117647058824,0.1,0.4
