,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,5,2,3,0.6666666666666666,0.07870370370370369,0.5294117647058824,0.45,0.1,0.3888888888888889
node_1,1,1,0,1,6,3,3,1.0,0.061111111111111116,0.47368421052631576,0.5,0.1,0.3076923076923077
node_2,1,1,0,1,7,2,5,0.4,0.25324074074074077,0.6923076923076923,0.45,0.1,0.25
node_3,1,1,0,1,7,4,3,1.3333333333333333,0.1259259259259259,0.5,0.5625,0.1,0.3
node_4,1,1,1,1,7,4,3,1.3333333333333333,0.30601851851851847,0.5625,0.6428571428571429,0.1,0.25
node_5,1,1,0,1,5,3,2,1.5,0.16203703703703703,0.42857142857142855,0.6,0.1,0.3333333333333333
node_6,1,0,1,1,4,1,3,0.3333333333333333,0.027777777777777773,0.5,0.3333333333333333,0.1,0.3333333333333333
node_7,1,0,1,1,6,4,2,2.0,0.11712962962962963,0.47368421052631576,0.6428571428571429,0.1,0.26666666666666666
node_8,1,0,1,1,4,3,1,3.0,0.08333333333333333,0.4090909090909091,0.47368421052631576,0.1,0.25
node_9,1,1,0,1,5,2,3,0.6666666666666666,0.0625,0.47368421052631576,0.47368421052631576,0.1,0.3888888888888889
