,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1531991060148927,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.07626634276753197,0
node_2,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547008374701376,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.004361280933072953,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.18070318653748862,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.9532083869716373,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.09770993212369357,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,1.0229648559552555,0
node_8,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547008374701376,0
node_9,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.44248337939306137,0
