,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,3,3,0,,0.0,0.0,0.5625,0.1,0.5
node_1,1,1,1,1,7,4,3,1.3333333333333333,0.10648148148148147,0.3333333333333333,0.5444444444444444,0.1,0.125
node_2,1,0,1,1,5,4,1,4.0,0.023148148148148143,0.1111111111111111,0.5925925925925926,0.1,0.25
node_3,1,0,1,1,4,1,3,0.3333333333333333,0.010416666666666666,0.39682539682539686,0.16666666666666666,0.1,0.3333333333333333
node_4,0,1,1,0,4,3,1,3.0,0.010416666666666666,0.19999999999999998,0.494949494949495,0.1,0.0
node_5,1,0,1,1,5,2,3,0.6666666666666666,0.03356481481481482,0.35555555555555557,0.25396825396825395,0.1,0.3
node_6,1,0,1,1,5,1,4,0.25,0.06712962962962962,0.5444444444444444,0.14814814814814814,0.1,0.1
node_7,1,1,0,1,4,1,3,0.3333333333333333,0.041666666666666664,0.5625,0.1111111111111111,0.1,0.3
node_8,1,1,0,1,5,1,4,0.25,0.02546296296296296,0.5625,0.1111111111111111,0.1,0.1111111111111111
node_9,1,0,1,1,4,3,1,3.0,0.02893518518518518,0.25396825396825395,0.3333333333333333,0.1,0.25
