,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05854461755309792,0.5
node_1,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.17457972304229916,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,-0.051520348572883734,0.5
node_3,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05854461755309792,0.5
node_4,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.15948366778795142,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.04912166772789668,0.5
node_6,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.3144755883636794,0.5
node_7,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.11968123143866578,0.5
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05854461755309792,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.05854461755309792,0.0
