,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,5,2,3,0.6666666666666666,0.2407407407407407,0.4444444444444444,0.45,0.1,0.2222222222222222
node_1,1,1,0,1,5,2,3,0.6666666666666666,0.375,0.5079365079365079,0.5294117647058824,0.1,0.16666666666666666
node_2,1,0,0,1,5,3,2,1.5,0.2222222222222222,0.3950617283950617,0.5625,0.1,0.35
node_3,0,0,0,0,2,1,1,1.0,0.013888888888888888,0.2962962962962963,0.375,0.1,0.5
node_4,1,1,0,1,8,6,2,3.0,0.24768518518518515,0.4183006535947712,0.75,0.1,0.15384615384615385
node_5,1,1,0,1,7,4,3,1.3333333333333333,0.12037037037037035,0.35555555555555557,0.6,0.1,0.2631578947368421
node_6,1,1,0,1,6,2,4,0.5,0.162037037037037,0.5470085470085471,0.34615384615384615,0.1,0.23076923076923078
node_7,0,0,0,1,2,0,2,0.0,0.0,0.391304347826087,0.0,0.1,0.0
node_8,1,1,0,1,5,3,2,1.5,0.034722222222222224,0.3386243386243386,0.47368421052631576,0.1,0.2222222222222222
node_9,1,1,0,0,3,1,2,0.5,0.0,0.4183006535947712,0.2647058823529412,0.1,0.5
