,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,8,4,4,1.0,0.3333333333333333,0.5470085470085471,0.5470085470085471,0.1,0.24
node_1,1,1,1,1,6,4,2,2.0,0.19675925925925924,0.4444444444444444,0.5470085470085471,0.1,0.32142857142857145
node_2,1,1,0,0,3,1,2,0.5,0.0,0.3950617283950617,0.35555555555555557,0.1,1.0
node_3,1,1,1,1,6,3,3,1.0,0.09259259259259257,0.47407407407407404,0.47407407407407404,0.1,0.39285714285714285
node_4,0,0,1,1,3,3,0,,0.0,0.0,0.5,0.1,0.0
node_5,1,0,1,1,4,1,3,0.3333333333333333,0.10879629629629628,0.47407407407407404,0.30917874396135264,0.1,0.08333333333333333
node_6,1,0,1,1,6,3,3,1.0,0.22453703703703698,0.5079365079365079,0.5079365079365079,0.1,0.26666666666666666
node_7,1,0,1,1,3,2,1,2.0,0.0324074074074074,0.3232323232323232,0.3950617283950617,0.1,0.3333333333333333
node_8,1,0,1,1,3,0,3,0.0,0.0,0.47368421052631576,0.0,0.1,0.16666666666666666
node_9,0,0,0,1,2,1,1,1.0,0.10879629629629628,0.35555555555555557,0.3950617283950617,0.1,0.0
