,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.0844978441265147,0
node_1,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.08547002584822702,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1274133233990326,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.11714878077799876,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.06386419886292229,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.12848741571897548,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.09856925698392213,0
node_7,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822702,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.12360910258595317,0
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.08547002584822702,0
