,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.08949415601561936,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.15092987212031247,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1807738135019104,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.006667867486069071,0
node_4,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822702,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.10228106236148737,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.0794410053007471,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.11340915032020858,0
node_8,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822702,0
node_9,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.11939875616933007,0
