,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.12986852763689155,0
node_1,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822702,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.09241393959381304,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.09277322728832098,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.09947427963274755,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1404557455557206,0
node_6,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822702,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.054486269766861925,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1450351826915561,0
node_9,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.07455277613763453,0
