,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,6,3,3,1.0,0.09004629629629629,0.5625,0.5294117647058824,0.1,0.21428571428571427
node_1,1,0,0,1,6,5,1,5.0,0.0648148148148148,0.391304347826087,0.6428571428571429,0.1,0.3333333333333333
node_2,1,0,0,1,6,4,2,2.0,0.057175925925925915,0.5,0.6,0.1,0.3333333333333333
node_3,1,0,0,1,4,2,2,1.0,0.12268518518518519,0.5294117647058824,0.5,0.1,0.3333333333333333
node_4,1,1,0,1,9,3,6,0.5,0.13819444444444443,0.75,0.5625,0.1,0.30303030303030304
node_5,1,1,0,1,7,3,4,0.75,0.06064814814814814,0.5625,0.5,0.1,0.2631578947368421
node_6,1,1,0,1,9,5,4,1.25,0.3625,0.6428571428571429,0.6923076923076923,0.1,0.2647058823529412
node_7,1,1,0,1,6,3,3,1.0,0.04675925925925925,0.5625,0.5625,0.1,0.46153846153846156
node_8,1,1,0,1,4,2,2,1.0,0.010416666666666666,0.47368421052631576,0.47368421052631576,0.1,0.5
node_9,1,1,0,1,7,2,5,0.4,0.07453703703703703,0.6923076923076923,0.5,0.1,0.325
