,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,3,2,1,2.0,0.027777777777777776,0.28125,0.3742690058479532,0.1,0.3333333333333333
node_1,1,0,1,1,5,1,4,0.25,0.0324074074074074,0.5,0.23703703703703702,0.1,0.2
node_2,1,0,1,1,5,3,2,1.5,0.13425925925925924,0.34615384615384615,0.5079365079365079,0.1,0.25
node_3,1,0,1,1,2,2,0,,0.0,0.0,0.2903225806451613,0.1,0.5
node_4,1,1,1,1,6,4,2,2.0,0.2546296296296296,0.36,0.5925925925925926,0.1,0.14285714285714285
node_5,1,0,1,1,4,1,3,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.3386243386243386,0.1,0.3333333333333333
node_6,0,0,0,1,3,2,1,2.0,0.3194444444444444,0.375,0.47407407407407404,0.1,0.16666666666666666
node_7,1,1,1,0,5,3,2,1.5,0.19444444444444442,0.391304347826087,0.47407407407407404,0.1,0.2222222222222222
node_8,1,0,1,1,4,2,2,1.0,0.1388888888888889,0.4090909090909091,0.3742690058479532,0.1,0.16666666666666666
node_9,1,0,1,1,5,1,4,0.25,0.24537037037037032,0.6,0.27350427350427353,0.1,0.15
